,Date,Close
95,2021-06-30,1136.6358642578125
96,2021-07-01,1132.052734375
97,2021-07-02,1141.218994140625
98,2021-07-05,1182.4681396484375
99,2021-07-06,1228.300048828125
100,2021-07-07,1214.550537109375
101,2021-07-08,1219.133544921875
102,2021-07-09,1214.550537109375
103,2021-07-12,1214.550537109375
104,2021-07-13,1205.3839111328125
105,2021-07-14,1237.466552734375
106,2021-07-15,1223.717041015625
107,2021-07-16,1246.6328125
108,2021-07-19,1237.466552734375
109,2021-07-21,1237.466552734375
110,2021-07-22,1200.8009033203125
111,2021-07-23,1219.133544921875
112,2021-07-26,1457.4605712890625
113,2021-07-27,1397.8790283203125
114,2021-07-28,1397.8790283203125
115,2021-07-29,1361.213134765625
116,2021-07-30,1342.88037109375
117,2021-08-02,1287.8819580078125
118,2021-08-03,1287.8819580078125
119,2021-08-04,1264.9656982421875
120,2021-08-05,1237.466552734375
121,2021-08-06,1228.300048828125
122,2021-08-09,1209.9674072265625
123,2021-08-10,1177.8846435546875
124,2021-08-12,1205.3839111328125
125,2021-08-13,1205.3839111328125
126,2021-08-16,1205.3839111328125
127,2021-08-18,1187.05126953125
128,2021-08-19,1164.135009765625
129,2021-08-20,1187.05126953125
130,2021-08-23,1232.88330078125
131,2021-08-24,1209.9674072265625
132,2021-08-25,1209.9674072265625
133,2021-08-26,1191.634521484375
134,2021-08-27,1191.634521484375
135,2021-08-30,1232.88330078125
136,2021-08-31,1228.300048828125
137,2021-09-01,1237.466552734375
138,2021-09-02,1260.382568359375
139,2021-09-03,1274.1322021484375
140,2021-09-06,1264.9656982421875
141,2021-09-07,1232.88330078125
142,2021-09-08,1209.9674072265625
143,2021-09-09,1274.1322021484375
144,2021-09-10,1251.2161865234375
145,2021-09-13,1251.2161865234375
146,2021-09-14,1237.466552734375
147,2021-09-15,1237.466552734375
148,2021-09-16,1232.88330078125
149,2021-09-17,1232.88330078125
150,2021-09-20,1219.133544921875
151,2021-09-21,1209.9674072265625
152,2021-09-22,1219.133544921875
153,2021-09-23,1209.9674072265625
154,2021-09-24,1200.8009033203125
155,2021-09-27,1209.9674072265625
156,2021-09-28,1196.2176513671875
157,2021-09-29,1214.550537109375
158,2021-09-30,1214.550537109375
159,2021-10-01,1196.2176513671875
160,2021-10-04,1196.2176513671875
161,2021-10-05,1145.8023681640625
162,2021-10-06,1132.052734375
163,2021-10-07,1132.052734375
164,2021-10-08,1145.8023681640625
165,2021-10-11,1132.052734375
166,2021-10-12,1136.6358642578125
167,2021-10-13,1136.6358642578125
168,2021-10-14,1127.469482421875
169,2021-10-15,1104.5535888671875
170,2021-10-18,1086.220703125
171,2021-10-19,1081.637451171875
172,2021-10-21,1086.220703125
173,2021-10-22,1086.220703125
174,2021-10-25,1086.220703125
175,2021-10-26,1081.637451171875
176,2021-10-27,1054.13818359375
177,2021-10-28,1049.5550537109375
178,2021-10-29,1063.3045654296875
179,2021-11-01,1049.5550537109375
180,2021-11-02,1049.5550537109375
181,2021-11-03,1058.72119140625
182,2021-11-04,1054.13818359375
183,2021-11-05,1099.9700927734375
184,2021-11-08,1095.3870849609375
185,2021-11-09,1090.8038330078125
186,2021-11-10,1081.637451171875
187,2021-11-11,1072.4708251953125
188,2021-11-12,1077.0543212890625
189,2021-11-15,1054.13818359375
190,2021-11-16,1081.637451171875
191,2021-11-17,1090.8038330078125
192,2021-11-18,1077.0543212890625
193,2021-11-19,1081.637451171875
194,2021-11-22,1104.5535888671875
195,2021-11-23,1095.3870849609375
196,2021-11-24,1090.8038330078125
197,2021-11-25,1090.8038330078125
198,2021-11-26,1067.8878173828125
199,2021-11-29,1090.8038330078125
200,2021-11-30,1063.3045654296875
201,2021-12-01,1081.637451171875
202,2021-12-02,1077.0543212890625
203,2021-12-03,1063.3045654296875
204,2021-12-06,1063.3045654296875
205,2021-12-07,1040.3885498046875
206,2021-12-08,1035.80517578125
207,2021-12-09,1040.3885498046875
208,2021-12-10,1049.5550537109375
209,2021-12-13,1049.5550537109375
210,2021-12-14,1031.2220458984375
211,2021-12-15,1035.80517578125
212,2021-12-16,1032.1192626953125
213,2021-12-17,1027.5115966796875
214,2021-12-20,1050.5498046875
215,2021-12-21,1050.5498046875
216,2021-12-22,1027.5115966796875
217,2021-12-23,1036.726806640625
218,2021-12-24,1059.7652587890625
219,2021-12-27,1068.980712890625
220,2021-12-28,1050.5498046875
221,2021-12-29,1055.1575927734375
222,2021-12-30,1036.726806640625
223,2022-01-03,1045.9422607421875
224,2022-01-04,1041.33447265625
225,2022-01-05,1036.726806640625
226,2022-01-06,1032.1192626953125
227,2022-01-07,986.0424194335938
228,2022-01-10,976.8271484375
229,2022-01-11,967.6117553710938
230,2022-01-12,967.6117553710938
231,2022-01-13,976.8271484375
232,2022-01-14,963.0040893554688
233,2022-01-17,967.6117553710938
234,2022-01-18,963.0040893554688
235,2022-01-19,949.1810302734375
236,2022-01-20,953.7886962890625
237,2022-01-21,990.650146484375
238,2022-01-24,986.0424194335938
239,2022-01-25,963.0040893554688
240,2022-01-26,958.3964233398438
241,2022-01-27,944.5734252929688
242,2022-01-28,949.1810302734375
243,2022-01-31,944.5734252929688
244,2022-02-02,935.3580322265625
245,2022-02-03,926.1427001953125
246,2022-02-04,958.3964233398438
247,2022-02-07,949.1810302734375
248,2022-02-08,939.9657592773438
249,2022-02-09,939.9657592773438
250,2022-02-10,967.6117553710938
251,2022-02-11,972.2193603515625
252,2022-02-14,953.7886962890625
253,2022-02-15,963.0040893554688
254,2022-02-16,958.3964233398438
255,2022-02-17,949.1810302734375
256,2022-02-18,972.2193603515625
257,2022-02-21,963.0040893554688
258,2022-02-22,949.1810302734375
259,2022-02-23,953.7886962890625
260,2022-02-24,935.3580322265625
261,2022-02-25,953.7886962890625
262,2022-03-01,939.9657592773438
263,2022-03-02,935.3580322265625
264,2022-03-04,939.9657592773438
265,2022-03-07,944.5734252929688
266,2022-03-08,944.5734252929688
267,2022-03-09,949.1810302734375
268,2022-03-10,963.0040893554688
269,2022-03-11,958.3964233398438
270,2022-03-14,963.0040893554688
271,2022-03-15,926.1427001953125
272,2022-03-16,944.5734252929688
273,2022-03-17,963.0040893554688
274,2022-03-18,944.5734252929688
275,2022-03-21,949.1810302734375
276,2022-03-22,953.7886962890625
277,2022-03-23,953.7886962890625
278,2022-03-24,990.650146484375
279,2022-03-25,990.650146484375
280,2022-03-28,981.4348754882812
281,2022-03-29,981.4348754882812
282,2022-03-30,981.4348754882812
283,2022-03-31,986.0424194335938
284,2022-04-01,958.3964233398438
285,2022-04-04,967.6117553710938
286,2022-04-05,963.0040893554688
287,2022-04-06,939.9657592773438
288,2022-04-07,949.1810302734375
289,2022-04-08,958.3964233398438
290,2022-04-11,930.7503051757812
291,2022-04-12,930.7503051757812
292,2022-04-13,953.7886962890625
293,2022-04-14,930.7503051757812
294,2022-04-18,930.7503051757812
295,2022-04-19,935.3580322265625
296,2022-04-20,963.0040893554688
297,2022-04-21,967.6117553710938
298,2022-04-22,949.1810302734375
299,2022-04-25,949.1810302734375
300,2022-04-26,949.1810302734375
301,2022-04-27,935.3580322265625
302,2022-04-28,930.7503051757812
303,2022-05-09,893.888916015625
304,2022-05-10,889.28125
305,2022-05-11,935.3580322265625
306,2022-05-12,898.4965209960938
307,2022-05-13,916.9273681640625
308,2022-05-17,898.4965209960938
309,2022-05-18,907.7120361328125
310,2022-05-19,884.673583984375
311,2022-05-20,884.673583984375
312,2022-05-23,875.458251953125
313,2022-05-24,870.8505249023438
314,2022-05-25,861.63525390625
315,2022-05-27,889.28125
316,2022-05-30,889.28125
317,2022-05-31,921.5349731445312
318,2022-06-02,903.104248046875
319,2022-06-03,898.4965209960938
320,2022-06-06,907.7120361328125
321,2022-06-07,898.4965209960938
322,2022-06-08,906.102294921875
323,2022-06-09,882.6281127929688
324,2022-06-10,863.8488159179688
325,2022-06-13,840.3745727539062
326,2022-06-14,835.6798095703125
327,2022-06-15,826.2901611328125
328,2022-06-16,859.1539306640625
329,2022-06-17,859.1539306640625
330,2022-06-20,882.6281127929688
331,2022-06-21,892.0177612304688
332,2022-06-22,901.4074096679688
333,2022-06-23,892.0177612304688
334,2022-06-24,929.576416015625
335,2022-06-27,962.440185546875
336,2022-06-28,985.9144287109375
337,2022-06-29,976.524658203125
338,2022-06-30,1032.8626708984375
339,2022-07-01,1028.1678466796875
340,2022-07-04,1009.3885498046875
341,2022-07-05,1051.6419677734375
342,2022-07-06,1061.031494140625
343,2022-07-07,1065.7265625
344,2022-07-08,1107.97998046875
345,2022-07-11,1093.8953857421875
346,2022-07-12,1075.1162109375
347,2022-07-13,1079.81103515625
348,2022-07-14,1075.1162109375
349,2022-07-15,1070.4212646484375
350,2022-07-18,1079.81103515625
351,2022-07-19,1079.81103515625
352,2022-07-20,1070.4212646484375
353,2022-07-21,1075.1162109375
354,2022-07-22,1075.1162109375
355,2022-07-25,1093.8953857421875
356,2022-07-26,1093.8953857421875
357,2022-07-27,1126.75927734375
358,2022-07-28,1117.3695068359375
359,2022-07-29,1103.28515625
360,2022-08-01,1117.3695068359375
361,2022-08-02,1112.6748046875
362,2022-08-03,1136.14892578125
363,2022-08-04,1178.40234375
364,2022-08-05,1183.0972900390625
365,2022-08-08,1178.40234375
366,2022-08-09,1183.0972900390625
367,2022-08-10,1183.0972900390625
368,2022-08-11,1187.7921142578125
369,2022-08-12,1164.3179931640625
370,2022-08-15,1173.70751953125
371,2022-08-16,1173.70751953125
372,2022-08-18,1150.2333984375
373,2022-08-19,1122.0643310546875
374,2022-08-22,1159.6231689453125
375,2022-08-23,1164.3179931640625
376,2022-08-24,1154.9281005859375
377,2022-08-25,1154.9281005859375
378,2022-08-26,1159.6231689453125
379,2022-08-29,1154.9281005859375
380,2022-08-30,1145.5386962890625
381,2022-08-31,1164.3179931640625
382,2022-09-01,1173.70751953125
383,2022-09-02,1173.70751953125
384,2022-09-05,1197.181884765625
385,2022-09-06,1206.5714111328125
386,2022-09-07,1164.3179931640625
387,2022-09-08,1164.3179931640625
388,2022-09-09,1169.0125732421875
389,2022-09-12,1136.14892578125
390,2022-09-13,1122.0643310546875
391,2022-09-14,1122.0643310546875
392,2022-09-15,1117.3695068359375
393,2022-09-16,1117.3695068359375
394,2022-09-19,1122.0643310546875
395,2022-09-20,1136.14892578125
396,2022-09-21,1117.3695068359375
397,2022-09-22,1140.84375
398,2022-09-23,1126.75927734375
399,2022-09-26,1126.75927734375
400,2022-09-27,1131.4542236328125
401,2022-09-28,1154.9281005859375
402,2022-09-29,1173.70751953125
403,2022-09-30,1159.6231689453125
404,2022-10-03,1159.6231689453125
405,2022-10-04,1145.5386962890625
406,2022-10-05,1136.14892578125
407,2022-10-06,1136.14892578125
408,2022-10-07,1126.75927734375
409,2022-10-10,1159.6231689453125
410,2022-10-11,1145.5386962890625
411,2022-10-12,1126.75927734375
412,2022-10-13,1126.75927734375
413,2022-10-14,1103.28515625
414,2022-10-17,1089.20068359375
415,2022-10-18,1051.6419677734375
416,2022-10-19,1051.6419677734375
417,2022-10-20,1037.5574951171875
418,2022-10-21,1070.4212646484375
419,2022-10-24,1089.20068359375
420,2022-10-25,1098.59033203125
421,2022-10-26,1075.1162109375
422,2022-10-27,1056.3367919921875
423,2022-10-28,1075.1162109375
424,2022-10-31,1084.5057373046875
425,2022-11-01,1075.1162109375
426,2022-11-02,1084.5057373046875
427,2022-11-03,1084.5057373046875
428,2022-11-04,1089.20068359375
429,2022-11-07,1107.97998046875
430,2022-11-08,1075.1162109375
431,2022-11-09,1070.4212646484375
432,2022-11-10,1061.031494140625
433,2022-11-11,1079.81103515625
434,2022-11-14,1061.031494140625
435,2022-11-15,1079.81103515625
436,2022-11-16,1079.81103515625
437,2022-11-17,1056.3367919921875
438,2022-11-18,1079.81103515625
439,2022-11-21,1070.4212646484375
440,2022-11-22,1065.7265625
441,2022-11-23,1061.031494140625
442,2022-11-24,1070.4212646484375
443,2022-11-25,1075.1162109375
444,2022-11-28,1075.1162109375
445,2022-11-29,1075.1162109375
446,2022-11-30,1061.031494140625
447,2022-12-01,1079.81103515625
448,2022-12-02,1084.5057373046875
449,2022-12-05,1075.1162109375
450,2022-12-06,1046.9471435546875
451,2022-12-07,1028.1678466796875
452,2022-12-08,1046.9471435546875
453,2022-12-09,1042.2523193359375
454,2022-12-12,1023.4729614257812
455,2022-12-13,1032.8626708984375
456,2022-12-14,1046.9471435546875
457,2022-12-15,1029.01025390625
458,2022-12-16,1019.56982421875
459,2022-12-19,1029.01025390625
460,2022-12-20,1014.849609375
461,2022-12-21,1010.1293334960938
462,2022-12-22,995.9686279296875
463,2022-12-23,995.9686279296875
464,2022-12-26,1014.849609375
465,2022-12-27,1014.849609375
466,2022-12-28,1029.01025390625
467,2022-12-29,1033.73046875
468,2022-12-30,1038.4508056640625
469,2023-01-02,1085.653076171875
470,2023-01-03,1109.2542724609375
471,2023-01-04,1099.813720703125
472,2023-01-05,1080.932861328125
473,2023-01-06,1090.3731689453125
474,2023-01-09,1090.3731689453125
475,2023-01-10,1090.3731689453125
476,2023-01-11,1080.932861328125
477,2023-01-12,1080.932861328125
478,2023-01-13,1076.2125244140625
479,2023-01-16,1085.653076171875
480,2023-01-17,1076.2125244140625
481,2023-01-18,1104.5340576171875
482,2023-01-19,1095.093505859375
483,2023-01-20,1071.492431640625
484,2023-01-24,1052.6114501953125
485,2023-01-25,1052.6114501953125
486,2023-01-26,1052.6114501953125
487,2023-01-27,1062.0518798828125
488,2023-01-30,1062.0518798828125
489,2023-01-31,1057.3316650390625
490,2023-02-01,1066.77197265625
491,2023-02-02,1062.0518798828125
492,2023-02-03,1062.0518798828125
493,2023-02-06,1047.8912353515625
494,2023-02-07,1047.8912353515625
495,2023-02-08,1029.01025390625
496,2023-02-09,1019.56982421875
497,2023-02-10,1047.8912353515625
498,2023-02-13,1010.1293334960938
499,2023-02-14,1019.56982421875
500,2023-02-15,1024.2899169921875
501,2023-02-16,1029.01025390625
502,2023-02-17,1038.4508056640625
503,2023-02-20,1038.4508056640625
504,2023-02-21,1038.4508056640625
505,2023-02-22,1014.849609375
506,2023-02-23,1019.56982421875
507,2023-02-24,1024.2899169921875
508,2023-02-27,1005.4092407226562
509,2023-02-28,991.2484741210938
510,2023-03-01,958.2068481445312
511,2023-03-02,972.3674926757812
512,2023-03-03,948.766357421875
513,2023-03-06,948.766357421875
514,2023-03-07,915.7247314453125
515,2023-03-08,929.8854370117188
516,2023-03-09,929.8854370117188
517,2023-03-10,920.4448852539062
518,2023-03-13,911.0045776367188
519,2023-03-14,901.5640869140625
520,2023-03-15,868.5224609375
521,2023-03-16,859.0819702148438
522,2023-03-17,863.8021850585938
523,2023-03-20,854.3617553710938
524,2023-03-21,859.0819702148438
525,2023-03-24,844.9212646484375
526,2023-03-27,859.0819702148438
527,2023-03-28,877.962890625
528,2023-03-29,896.8438110351562
529,2023-03-30,868.5224609375
530,2023-03-31,873.2426147460938
531,2023-04-03,911.0045776367188
532,2023-04-04,892.1235961914062
533,2023-04-05,882.6831665039062
534,2023-04-06,868.5224609375
535,2023-04-10,873.2426147460938
536,2023-04-11,868.5224609375
537,2023-04-12,863.8021850585938
538,2023-04-13,901.5640869140625
539,2023-04-14,934.605712890625
540,2023-04-17,929.8854370117188
541,2023-04-18,939.325927734375
542,2023-04-26,972.3674926757812
543,2023-04-27,995.9686279296875
544,2023-04-28,967.6472778320312
545,2023-05-02,958.2068481445312
546,2023-05-03,925.1652221679688
547,2023-05-04,958.2068481445312
548,2023-05-05,953.486572265625
549,2023-05-08,948.766357421875
550,2023-05-09,953.486572265625
551,2023-05-10,967.6472778320312
552,2023-05-11,953.486572265625
553,2023-05-12,925.1652221679688
554,2023-05-15,939.325927734375
555,2023-05-16,923.075927734375
556,2023-05-17,971.1527709960938
557,2023-05-19,995.1912231445312
558,2023-05-22,971.1527709960938
559,2023-05-23,971.1527709960938
560,2023-05-24,966.3451538085938
561,2023-05-25,980.7682495117188
562,2023-05-26,971.1527709960938
563,2023-05-29,966.3451538085938
564,2023-05-30,956.729736328125
565,2023-05-31,951.922119140625
566,2023-06-05,961.5374145507812
567,2023-06-06,956.729736328125
568,2023-06-07,961.5374145507812
569,2023-06-08,961.5374145507812
570,2023-06-09,975.9605102539062
571,2023-06-12,971.1527709960938
572,2023-06-13,966.3451538085938
573,2023-06-14,990.383544921875
574,2023-06-15,990.383544921875
575,2023-06-16,966.3451538085938
576,2023-06-19,985.5758666992188
577,2023-06-20,985.5758666992188
578,2023-06-21,995.1912231445312
579,2023-06-22,999.9989013671875
580,2023-06-23,1014.4219970703125
581,2023-06-26,1019.2297973632812
582,2023-06-27,1014.4219970703125
583,2023-07-03,1009.6143188476562
584,2023-07-04,1033.6527099609375
585,2023-07-05,1067.3065185546875
586,2023-07-06,1067.3065185546875
587,2023-07-07,1057.691162109375
588,2023-07-10,1062.4989013671875
589,2023-07-11,1052.8834228515625
590,2023-07-12,1067.3065185546875
591,2023-07-13,1038.46044921875
592,2023-07-14,1033.6527099609375
593,2023-07-17,1014.4219970703125
594,2023-07-18,1009.6143188476562
595,2023-07-20,995.1912231445312
596,2023-07-21,1019.2297973632812
597,2023-07-24,985.5758666992188
598,2023-07-25,990.383544921875
599,2023-07-26,990.383544921875
600,2023-07-27,980.7682495117188
601,2023-07-28,971.1527709960938
602,2023-07-31,975.9605102539062
603,2023-08-01,980.7682495117188
604,2023-08-02,937.4989624023438
605,2023-08-03,932.6912841796875
606,2023-08-04,927.8836669921875
607,2023-08-07,932.6912841796875
608,2023-08-08,913.4605712890625
609,2023-08-09,927.8836669921875
610,2023-08-10,942.3067016601562
611,2023-08-11,947.1143798828125
612,2023-08-14,947.1143798828125
613,2023-08-15,971.1527709960938
614,2023-08-16,961.5374145507812
615,2023-08-18,971.1527709960938
616,2023-08-21,971.1527709960938
617,2023-08-22,985.5758666992188
618,2023-08-23,966.3451538085938
619,2023-08-24,956.729736328125
620,2023-08-25,980.7682495117188
621,2023-08-28,975.9605102539062
622,2023-08-29,971.1527709960938
623,2023-08-30,1009.6143188476562
624,2023-08-31,990.383544921875
625,2023-09-01,990.383544921875
626,2023-09-04,995.1912231445312
627,2023-09-05,995.1912231445312
628,2023-09-06,995.1912231445312
629,2023-09-07,999.9989013671875
630,2023-09-08,1004.8067016601562
631,2023-09-11,1028.8450927734375
632,2023-09-12,1004.8067016601562
633,2023-09-13,999.9989013671875
634,2023-09-14,985.5758666992188
635,2023-09-15,980.7682495117188
636,2023-09-18,980.7682495117188
637,2023-09-19,985.5758666992188
638,2023-09-20,961.5374145507812
639,2023-09-21,956.729736328125
640,2023-09-22,947.1143798828125
641,2023-09-25,927.8836669921875
642,2023-09-26,927.8836669921875
643,2023-09-27,923.075927734375
644,2023-09-29,923.075927734375
645,2023-10-02,923.075927734375
646,2023-10-03,932.6912841796875
647,2023-10-04,913.4605712890625
648,2023-10-05,884.6144409179688
649,2023-10-06,894.2297973632812
650,2023-10-09,894.2297973632812
651,2023-10-10,918.2682495117188
652,2023-10-11,918.2682495117188
653,2023-10-12,918.2682495117188
654,2023-10-13,908.65283203125
655,2023-10-16,894.2297973632812
656,2023-10-17,903.8452758789062
657,2023-10-18,870.19140625
658,2023-10-19,865.3837280273438
659,2023-10-20,846.1529541015625
660,2023-10-23,836.53759765625
661,2023-10-24,865.3837280273438
662,2023-10-25,841.3452758789062
663,2023-10-26,793.2683715820312
664,2023-10-27,793.2683715820312
665,2023-10-30,812.4991455078125
666,2023-10-31,855.768310546875
667,2023-11-01,817.3068237304688
668,2023-11-02,899.0375366210938
669,2023-11-03,918.2682495117188
670,2023-11-06,923.075927734375
671,2023-11-07,923.075927734375
672,2023-11-08,913.4605712890625
673,2023-11-09,918.2682495117188
674,2023-11-10,899.0375366210938
675,2023-11-13,913.4605712890625
676,2023-11-14,894.2297973632812
677,2023-11-15,923.075927734375
678,2023-11-16,923.075927734375
679,2023-11-17,942.3067016601562
680,2023-11-20,942.3067016601562
681,2023-11-21,951.922119140625
682,2023-11-22,942.3067016601562
683,2023-11-23,932.6912841796875
684,2023-11-24,937.4989624023438
685,2023-11-27,932.6912841796875
686,2023-11-28,951.922119140625
687,2023-11-29,951.922119140625
688,2023-11-30,961.5374145507812
689,2023-12-01,903.8452758789062
690,2023-12-04,927.8836669921875
691,2023-12-05,942.3067016601562
692,2023-12-06,913.4605712890625
693,2023-12-07,870.19140625
694,2023-12-08,870.19140625
695,2023-12-11,903.8452758789062
696,2023-12-12,927.8836669921875
697,2023-12-13,951.922119140625
698,2023-12-14,961.5374145507812
699,2023-12-15,967.3414306640625
700,2023-12-18,923.8110961914062
701,2023-12-19,938.3212280273438
702,2023-12-20,947.99462890625
703,2023-12-21,923.8110961914062
704,2023-12-22,933.4845581054688
705,2023-12-27,933.4845581054688
706,2023-12-28,938.3212280273438
707,2023-12-29,957.6680908203125
708,2024-01-02,977.014892578125
709,2024-01-03,981.8516235351562
710,2024-01-04,986.6882934570312
711,2024-01-05,962.5047607421875
712,2024-01-08,943.1578979492188
713,2024-01-09,947.99462890625
714,2024-01-10,923.8110961914062
715,2024-01-11,943.1578979492188
716,2024-01-12,947.99462890625
717,2024-01-15,952.8313598632812
718,2024-01-16,923.8110961914062
719,2024-01-17,918.974365234375
720,2024-01-18,909.301025390625
721,2024-01-19,909.301025390625
722,2024-01-22,923.8110961914062
723,2024-01-23,933.4845581054688
724,2024-01-24,933.4845581054688
725,2024-01-25,889.9541625976562
726,2024-01-26,885.117431640625
727,2024-01-29,885.117431640625
728,2024-01-30,846.423828125
729,2024-01-31,860.9338989257812
730,2024-02-01,880.28076171875
731,2024-02-02,894.7908325195312
732,2024-02-05,875.4440307617188
733,2024-02-06,880.28076171875
734,2024-02-07,851.260498046875
735,2024-02-12,851.260498046875
736,2024-02-13,851.260498046875
737,2024-02-15,846.423828125
738,2024-02-16,851.260498046875
739,2024-02-19,846.423828125
740,2024-02-20,894.7908325195312
741,2024-02-21,889.9541625976562
742,2024-02-22,899.6275634765625
743,2024-02-23,899.6275634765625
744,2024-02-26,899.6275634765625
745,2024-02-27,904.4642944335938
746,2024-02-28,904.4642944335938
747,2024-02-29,889.9541625976562
748,2024-03-01,870.6072998046875
749,2024-03-04,860.9338989257812
750,2024-03-05,851.260498046875
751,2024-03-06,846.423828125
752,2024-03-07,856.09716796875
753,2024-03-08,860.9338989257812
754,2024-03-13,846.423828125
755,2024-03-14,870.6072998046875
756,2024-03-15,836.7503662109375
757,2024-03-18,836.7503662109375
758,2024-03-19,827.076904296875
759,2024-03-20,822.2402954101562
760,2024-03-21,827.076904296875
761,2024-03-22,846.423828125
762,2024-03-25,836.7503662109375
763,2024-03-26,841.5870971679688
764,2024-03-27,827.076904296875
765,2024-03-28,831.9136352539062
766,2024-04-01,822.2402954101562
767,2024-04-02,827.076904296875
768,2024-04-03,827.076904296875
769,2024-04-04,827.076904296875
770,2024-04-05,827.076904296875
771,2024-04-16,788.38330078125
772,2024-04-17,773.8731689453125
773,2024-04-18,778.7098999023438
774,2024-04-19,773.8731689453125
775,2024-04-22,754.5263671875
776,2024-04-23,773.8731689453125
777,2024-04-24,773.8731689453125
778,2024-04-25,788.38330078125
779,2024-04-26,769.0364990234375
780,2024-04-29,778.7098999023438
781,2024-04-30,778.7098999023438
782,2024-05-02,764.1997680664062
783,2024-05-03,773.8731689453125
784,2024-05-06,773.8731689453125
785,2024-05-07,769.0364990234375
786,2024-05-08,769.0364990234375
787,2024-05-13,754.5263671875
788,2024-05-14,754.5263671875
789,2024-05-15,725.506103515625
790,2024-05-16,735.1795043945312
791,2024-05-17,735.1795043945312
792,2024-05-20,740.0162353515625
793,2024-05-21,720.6693725585938
794,2024-05-22,740.0162353515625
795,2024-05-27,686.8124389648438
796,2024-05-28,701.3225708007812
797,2024-05-29,691.6491088867188
798,2024-05-30,696.48583984375
799,2024-05-31,667.465576171875
800,2024-06-03,667.465576171875
801,2024-06-04,691.6491088867188
802,2024-06-05,681.9757690429688
803,2024-06-06,701.3225708007812
804,2024-06-07,701.3225708007812
805,2024-06-10,696.48583984375
806,2024-06-11,686.8124389648438
807,2024-06-12,672.3023071289062
808,2024-06-13,667.465576171875
809,2024-06-14,652.9555053710938
810,2024-06-19,657.7921752929688
811,2024-06-20,657.7921752929688
812,2024-06-21,677.1390380859375
813,2024-06-24,652.9555053710938
814,2024-06-25,662.62890625
815,2024-06-26,662.62890625
816,2024-06-27,691.6491088867188
817,2024-06-28,710.9960327148438
